date,state,fips,cases,daily_cases,deaths,daily_deaths,total_vaccinations,total_distributed,daily_distributed,total_people_vaccinated,daily_people_vaccinated,total_people_fully_vaccinated,daily_people_fully_vaccinated,daily_vaccinations,mobility_composite
12/26/2020,South Dakota,46,96963,417,1446,16,,,,,,,,,-18.57711109
12/25/2020,South Dakota,46,96546,0,1430,0,,,,,,,,,-17.80335574
12/24/2020,South Dakota,46,96546,506,1430,41,,,,,,,,,-16.88236918
12/23/2020,South Dakota,46,96040,531,1389,8,,,,,,,,,-15.87137929
12/22/2020,South Dakota,46,95509,435,1381,0,,,,,,,,,-14.84453321
12/21/2020,South Dakota,46,95074,347,1381,20,,,,,,,,,-13.89651581
12/20/2020,South Dakota,46,94727,391,1361,11,,,,,,,,,-13.1121486
12/19/2020,South Dakota,46,94336,564,1350,20,,,,,,,,,-12.53141618
12/18/2020,South Dakota,46,93772,575,1330,29,,,,,,,,,-12.12502593
12/17/2020,South Dakota,46,93197,593,1301,1,,,,,,,,,-11.81727729
12/16/2020,South Dakota,46,92604,905,1300,39,,,,,,,,,-11.52647796
12/15/2020,South Dakota,46,91699,345,1261,2,,,,,,,,,-11.18871569
12/14/2020,South Dakota,46,91354,316,1259,0,,,,,,,,,-10.76585
12/13/2020,South Dakota,46,91038,631,1259,16,,,,,,,,,-10.24990627
12/12/2020,South Dakota,46,90407,735,1243,33,,,,,,,,,-9.664319802
12/11/2020,South Dakota,46,89672,945,1210,33,,,,,,,,,-9.057582391
12/10/2020,South Dakota,46,88727,704,1177,30,,,,,,,,,-8.489993021
12/9/2020,South Dakota,46,88023,985,1147,36,,,,,,,,,-8.01261356
12/8/2020,South Dakota,46,87038,538,1111,1,,,,,,,,,-7.66837307
12/7/2020,South Dakota,46,86500,509,1110,0,,,,,,,,,-7.501378748
12/6/2020,South Dakota,46,85991,687,1110,19,,,,,,,,,-7.558461798
12/5/2020,South Dakota,46,85304,906,1091,27,,,,,,,,,-7.879310856
12/4/2020,South Dakota,46,84398,1050,1064,31,,,,,,,,,-8.490012652
12/3/2020,South Dakota,46,83348,1145,1033,38,,,,,,,,,-9.39230128
12/2/2020,South Dakota,46,82203,1291,995,47,,,,,,,,,-10.54515651
12/1/2020,South Dakota,46,80912,448,948,2,,,,,,,,,-11.85966262
11/30/2020,South Dakota,46,80464,564,946,3,,,,,,,,,-13.20833086
11/29/2020,South Dakota,46,79900,801,943,1,,,,,,,,,-14.43255685
11/28/2020,South Dakota,46,79099,819,942,54,,,,,,,,,-15.37181376
11/27/2020,South Dakota,46,78280,2138,888,39,,,,,,,,,-15.9016153
11/26/2020,South Dakota,46,76142,0,849,0,,,,,,,,,-15.9621057
11/25/2020,South Dakota,46,76142,1283,849,28,,,,,,,,,-15.57419436
11/24/2020,South Dakota,46,74859,1011,821,2,,,,,,,,,-14.83228502
11/23/2020,South Dakota,46,73848,783,819,0,,,,,,,,,-13.87712612
11/22/2020,South Dakota,46,73065,851,819,42,,,,,,,,,-12.87167532
11/21/2020,South Dakota,46,72214,1144,777,36,,,,,,,,,-11.97184506
11/20/2020,South Dakota,46,71070,1328,741,36,,,,,,,,,-11.29392168
11/19/2020,South Dakota,46,69742,1071,705,31,,,,,,,,,-10.90324591
11/18/2020,South Dakota,46,68671,1387,674,30,,,,,,,,,-10.81140304
11/17/2020,South Dakota,46,67284,1006,644,0,,,,,,,,,-10.9750606
11/16/2020,South Dakota,46,66278,897,644,0,,,,,,,,,-11.31137424
11/15/2020,South Dakota,46,65381,1199,644,23,,,,,,,,,-11.72275839
11/14/2020,South Dakota,46,64182,1855,621,53,,,,,,,,,-12.11814633
11/13/2020,South Dakota,46,62327,1611,568,1,,,,,,,,,-12.42636097
11/12/2020,South Dakota,46,60716,2020,567,0,,,,,,,,,-12.59851889
11/11/2020,South Dakota,46,58696,1362,567,27,,,,,,,,,-12.59924825
11/10/2020,South Dakota,46,57334,1023,540,3,,,,,,,,,-12.4085733
11/9/2020,South Dakota,46,56311,907,537,1,,,,,,,,,-12.0313059
11/8/2020,South Dakota,46,55404,1428,536,13,,,,,,,,,-11.49757051
11/7/2020,South Dakota,46,53976,1337,523,13,,,,,,,,,-10.85601646
11/6/2020,South Dakota,46,52639,1488,510,28,,,,,,,,,-10.16414065
11/5/2020,South Dakota,46,51151,1360,482,22,,,,,,,,,-9.480943304
11/4/2020,South Dakota,46,49791,937,460,14,,,,,,,,,-8.863937493
11/3/2020,South Dakota,46,48854,1004,446,8,,,,,,,,,-8.368050408
11/2/2020,South Dakota,46,47850,526,438,1,,,,,,,,,-8.043214131
11/1/2020,South Dakota,46,47324,1332,437,12,,,,,,,,,-7.927608692
10/31/2020,South Dakota,46,45992,1433,425,10,,,,,,,,,-8.039560646
10/30/2020,South Dakota,46,44559,1559,415,12,,,,,,,,,-8.367408234
10/29/2020,South Dakota,46,43000,1000,403,19,,,,,,,,,-8.86481942
10/28/2020,South Dakota,46,42000,1270,384,9,,,,,,,,,-9.448311839
10/27/2020,South Dakota,46,40730,989,375,0,,,,,,,,,-10.00648998
10/26/2020,South Dakota,46,39741,538,375,0,,,,,,,,,-10.42197287
10/25/2020,South Dakota,46,39203,1062,375,9,,,,,,,,,-10.59134107
10/24/2020,South Dakota,46,38141,939,366,10,,,,,,,,,-10.44263267
10/23/2020,South Dakota,46,37202,1185,356,9,,,,,,,,,-9.953490497
10/22/2020,South Dakota,46,36017,973,347,14,,,,,,,,,-9.152292934
10/21/2020,South Dakota,46,35044,587,333,3,,,,,,,,,-8.109897851
10/20/2020,South Dakota,46,34457,621,330,7,,,,,,,,,-6.929385674
10/19/2020,South Dakota,46,33836,567,323,0,,,,,,,,,-5.723301125
10/18/2020,South Dakota,46,33269,658,323,8,,,,,,,,,-4.593611171
10/17/2020,South Dakota,46,32611,806,315,8,,,,,,,,,-3.612390203
10/16/2020,South Dakota,46,31805,793,307,3,,,,,,,,,-2.805139773
10/15/2020,South Dakota,46,31012,797,304,13,,,,,,,,,-2.162048161
10/14/2020,South Dakota,46,30215,876,291,3,,,,,,,,,-1.65183068
10/13/2020,South Dakota,46,29339,414,288,0,,,,,,,,,-1.236576993
10/12/2020,South Dakota,46,28925,361,288,2,,,,,,,,,-0.8811144282
10/11/2020,South Dakota,46,28564,617,286,0,,,,,,,,,-0.5573937798
10/10/2020,South Dakota,46,27947,732,286,9,,,,,,,,,-0.2449351084
10/9/2020,South Dakota,46,27215,774,277,5,,,,,,,,,0.07509591992
10/8/2020,South Dakota,46,26441,535,272,14,,,,,,,,,0.4203611311
10/7/2020,South Dakota,46,25906,1030,258,10,,,,,,,,,0.8057660622
10/6/2020,South Dakota,46,24876,278,248,0,,,,,,,,,1.2321445
10/5/2020,South Dakota,46,24598,180,248,0,,,,,,,,,1.68201581
10/4/2020,South Dakota,46,24418,432,248,0,,,,,,,,,2.129618941
10/3/2020,South Dakota,46,23986,464,248,11,,,,,,,,,2.549983534
10/2/2020,South Dakota,46,23522,386,237,1,,,,,,,,,2.925871283
10/1/2020,South Dakota,46,23136,747,236,13,,,,,,,,,3.244143538
9/30/2020,South Dakota,46,22389,392,223,0,,,,,,,,,3.494307325
9/29/2020,South Dakota,46,21997,259,223,5,,,,,,,,,3.668884329
9/28/2020,South Dakota,46,21738,197,218,0,,,,,,,,,3.761771707
9/27/2020,South Dakota,46,21541,408,218,0,,,,,,,,,3.773276758
9/26/2020,South Dakota,46,21133,579,218,2,,,,,,,,,3.718152333
9/25/2020,South Dakota,46,20554,457,216,6,,,,,,,,,3.629618846
9/24/2020,South Dakota,46,20097,463,210,8,,,,,,,,,3.54755245
9/23/2020,South Dakota,46,19634,445,202,0,,,,,,,,,3.50439849
9/22/2020,South Dakota,46,19189,320,202,0,,,,,,,,,3.515714452
9/21/2020,South Dakota,46,18869,173,202,0,,,,,,,,,3.574452541
9/20/2020,South Dakota,46,18696,252,202,2,,,,,,,,,3.653646859
9/19/2020,South Dakota,46,18444,369,200,2,,,,,,,,,3.719585742
9/18/2020,South Dakota,46,18075,389,198,5,,,,,,,,,3.745734101
9/17/2020,South Dakota,46,17686,395,193,1,,,,,,,,,3.710362804
9/16/2020,South Dakota,46,17291,297,192,8,,,,,,,,,3.591666941
9/15/2020,South Dakota,46,16994,193,184,0,,,,,,,,,3.368991184
9/14/2020,South Dakota,46,16801,163,184,0,,,,,,,,,3.028785202
9/13/2020,South Dakota,46,16638,201,184,1,,,,,,,,,2.574114813
9/12/2020,South Dakota,46,16437,320,183,6,,,,,,,,,2.036197522
9/11/2020,South Dakota,46,16117,283,177,0,,,,,,,,,1.483023428
9/10/2020,South Dakota,46,15834,263,177,4,,,,,,,,,1.009209089
9/9/2020,South Dakota,46,15571,168,173,0,,,,,,,,,0.7129644939
9/8/2020,South Dakota,46,15403,103,173,0,,,,,,,,,0.6665326113
9/7/2020,South Dakota,46,15300,191,173,0,,,,,,,,,0.9001858173
9/6/2020,South Dakota,46,15109,220,173,0,,,,,,,,,1.396807202
9/5/2020,South Dakota,46,14889,293,173,3,,,,,,,,,2.093923452
9/4/2020,South Dakota,46,14596,259,170,1,,,,,,,,,2.890770885
9/3/2020,South Dakota,46,14337,334,169,0,,,,,,,,,3.662315594
9/2/2020,South Dakota,46,14003,254,169,2,,,,,,,,,4.285958879
9/1/2020,South Dakota,46,13749,240,167,0,,,,,,,,,4.676727204
8/31/2020,South Dakota,46,13509,187,167,0,,,,,,,,,4.803118553
8/30/2020,South Dakota,46,13322,380,167,0,,,,,,,,,4.689894326
8/29/2020,South Dakota,46,12942,425,167,2,,,,,,,,,4.395753019
8/28/2020,South Dakota,46,12517,323,165,3,,,,,,,,,3.99166133
8/27/2020,South Dakota,46,12194,343,162,0,,,,,,,,,3.547724937
8/26/2020,South Dakota,46,11851,292,162,1,,,,,,,,,3.126773658
8/25/2020,South Dakota,46,11559,134,161,0,,,,,,,,,2.783935792
8/24/2020,South Dakota,46,11425,149,161,0,,,,,,,,,2.568639748
8/23/2020,South Dakota,46,11276,141,161,1,,,,,,,,,2.527314335
8/22/2020,South Dakota,46,11135,251,160,1,,,,,,,,,2.706324534
8/21/2020,South Dakota,46,10884,193,159,2,,,,,,,,,3.150027662
8/20/2020,South Dakota,46,10691,125,157,2,,,,,,,,,3.890908647
8/19/2020,South Dakota,46,10566,123,155,1,,,,,,,,,4.935059417
8/18/2020,South Dakota,46,10443,83,154,1,,,,,,,,,6.25004192
8/17/2020,South Dakota,46,10360,86,153,0,,,,,,,,,7.763481505
8/16/2020,South Dakota,46,10274,156,153,1,,,,,,,,,9.369294798
8/15/2020,South Dakota,46,10118,94,152,2,,,,,,,,,10.94285374
8/14/2020,South Dakota,46,10024,127,150,2,,,,,,,,,12.36729359
8/13/2020,South Dakota,46,9897,82,148,1,,,,,,,,,13.54619839
8/12/2020,South Dakota,46,9815,102,147,1,,,,,,,,,14.40885482
8/11/2020,South Dakota,46,9713,50,146,0,,,,,,,,,14.91633434
8/10/2020,South Dakota,46,9663,58,146,0,,,,,,,,,15.06100678
8/9/2020,South Dakota,46,9605,128,146,0,,,,,,,,,14.86208217
8/8/2020,South Dakota,46,9477,106,146,2,,,,,,,,,14.36261389
8/7/2020,South Dakota,46,9371,98,144,3,,,,,,,,,13.63086219
8/6/2020,South Dakota,46,9273,105,141,4,,,,,,,,,12.75276565
8/5/2020,South Dakota,46,9168,89,137,1,,,,,,,,,11.81969563
8/4/2020,South Dakota,46,9079,59,136,1,,,,,,,,,10.91427721
8/3/2020,South Dakota,46,9020,65,135,0,,,,,,,,,10.09592082
8/2/2020,South Dakota,46,8955,88,135,1,,,,,,,,,9.39650969
8/1/2020,South Dakota,46,8867,103,134,4,,,,,,,,,8.828767718
7/31/2020,South Dakota,46,8764,79,130,1,,,,,,,,,8.397865706
7/30/2020,South Dakota,46,8685,44,129,0,,,,,,,,,8.101587739
7/29/2020,South Dakota,46,8641,149,129,6,,,,,,,,,7.927634248
7/28/2020,South Dakota,46,8492,48,123,0,,,,,,,,,7.856300131
7/27/2020,South Dakota,46,8444,49,123,0,,,,,,,,,7.862981641
7/26/2020,South Dakota,46,8395,90,123,1,,,,,,,,,7.920489608
7/25/2020,South Dakota,46,8305,105,122,0,,,,,,,,,8.003791171
7/24/2020,South Dakota,46,8200,57,122,1,,,,,,,,,8.096892821
7/23/2020,South Dakota,46,8143,66,121,2,,,,,,,,,8.192123726
7/22/2020,South Dakota,46,8077,58,119,1,,,,,,,,,8.287681485
7/21/2020,South Dakota,46,8019,76,118,0,,,,,,,,,8.387355149
7/20/2020,South Dakota,46,7943,37,118,0,,,,,,,,,8.495991263
7/19/2020,South Dakota,46,7906,44,118,2,,,,,,,,,8.616120051
7/18/2020,South Dakota,46,7862,73,116,0,,,,,,,,,8.750160205
7/17/2020,South Dakota,46,7789,95,116,1,,,,,,,,,8.903369161
7/16/2020,South Dakota,46,7694,42,115,4,,,,,,,,,9.076541353
7/15/2020,South Dakota,46,7652,80,111,2,,,,,,,,,9.258614367
7/14/2020,South Dakota,46,7572,48,109,0,,,,,,,,,9.427364204
7/13/2020,South Dakota,46,7524,25,109,0,,,,,,,,,9.556515345
7/12/2020,South Dakota,46,7499,45,109,0,,,,,,,,,9.623593984
7/11/2020,South Dakota,46,7454,53,109,2,,,,,,,,,9.617972862
7/10/2020,South Dakota,46,7401,65,107,6,,,,,,,,,9.546142279
7/9/2020,South Dakota,46,7336,94,101,3,,,,,,,,,9.428451155
7/8/2020,South Dakota,46,7242,79,98,0,,,,,,,,,9.294188121
7/7/2020,South Dakota,46,7163,58,98,1,,,,,,,,,9.178680346
7/6/2020,South Dakota,46,7105,42,97,0,,,,,,,,,9.11565804
7/5/2020,South Dakota,46,7063,35,97,0,,,,,,,,,9.127908105
7/4/2020,South Dakota,46,7028,50,97,0,,,,,,,,,9.225719476
7/3/2020,South Dakota,46,6978,85,97,0,,,,,,,,,9.410393086
7/2/2020,South Dakota,46,6893,67,97,4,,,,,,,,,9.661113635
7/1/2020,South Dakota,46,6826,62,93,2,,,,,,,,,9.934211392
6/30/2020,South Dakota,46,6764,48,91,0,,,,,,,,,10.17613172
6/29/2020,South Dakota,46,6716,35,91,0,,,,,,,,,10.33569153
6/28/2020,South Dakota,46,6681,55,91,0,,,,,,,,,10.36557763
6/27/2020,South Dakota,46,6626,91,91,3,,,,,,,,,10.23018595
6/26/2020,South Dakota,46,6535,56,88,1,,,,,,,,,9.91834805
6/25/2020,South Dakota,46,6479,60,87,3,,,,,,,,,9.436128198
6/24/2020,South Dakota,46,6419,66,84,1,,,,,,,,,8.799944001
6/23/2020,South Dakota,46,6353,27,83,2,,,,,,,,,8.03619161
6/22/2020,South Dakota,46,6326,29,81,0,,,,,,,,,7.179774435
6/21/2020,South Dakota,46,6297,72,81,0,,,,,,,,,6.269878117
6/20/2020,South Dakota,46,6225,67,81,0,,,,,,,,,5.348648013
6/19/2020,South Dakota,46,6158,49,81,3,,,,,,,,,4.463724633
6/18/2020,South Dakota,46,6109,59,78,0,,,,,,,,,3.66153948
6/17/2020,South Dakota,46,6050,84,78,1,,,,,,,,,2.977699251
6/16/2020,South Dakota,46,5966,38,77,2,,,,,,,,,2.429716601
6/15/2020,South Dakota,46,5928,30,75,0,,,,,,,,,2.012194884
6/14/2020,South Dakota,46,5898,65,75,0,,,,,,,,,1.702423439
6/13/2020,South Dakota,46,5833,91,75,1,,,,,,,,,1.472387925
6/12/2020,South Dakota,46,5742,77,74,1,,,,,,,,,1.300167952
6/11/2020,South Dakota,46,5665,61,73,4,,,,,,,,,1.166096829
6/10/2020,South Dakota,46,5604,81,69,1,,,,,,,,,1.046369855
6/9/2020,South Dakota,46,5523,52,68,3,,,,,,,,,0.9138671716
6/8/2020,South Dakota,46,5471,33,65,0,,,,,,,,,0.7376089591
6/7/2020,South Dakota,46,5438,71,65,0,,,,,,,,,0.4807767753
6/6/2020,South Dakota,46,5367,90,65,0,,,,,,,,,0.1099786577
6/5/2020,South Dakota,46,5277,30,65,1,,,,,,,,,-0.3936631951
6/4/2020,South Dakota,46,5247,86,64,2,,,,,,,,,-1.035366274
6/3/2020,South Dakota,46,5161,95,62,0,,,,,,,,,-1.808278805
6/2/2020,South Dakota,46,5066,32,62,0,,,,,,,,,-2.692870198
6/1/2020,South Dakota,46,5034,41,62,0,,,,,,,,,-3.657343898
5/31/2020,South Dakota,46,4993,33,62,0,,,,,,,,,-4.659742113
5/30/2020,South Dakota,46,4960,94,62,3,,,,,,,,,-5.64755185
5/29/2020,South Dakota,46,4866,73,59,5,,,,,,,,,-6.557073166
5/28/2020,South Dakota,46,4793,83,54,0,,,,,,,,,-7.329617804
5/27/2020,South Dakota,46,4710,57,54,4,,,,,,,,,-7.933839591
5/26/2020,South Dakota,46,4653,67,50,0,,,,,,,,,-8.373667405
5/25/2020,South Dakota,46,4586,23,50,0,,,,,,,,,-8.685905172
5/24/2020,South Dakota,46,4563,95,50,0,,,,,,,,,-8.929334977
5/23/2020,South Dakota,46,4468,112,50,0,,,,,,,,,-9.178440905
5/22/2020,South Dakota,46,4356,179,50,3,,,,,,,,,-9.503133479
5/21/2020,South Dakota,46,4177,0,47,1,,,,,,,,,-9.960500285
5/20/2020,South Dakota,46,4177,92,46,0,,,,,,,,,-10.58811021
5/19/2020,South Dakota,46,4085,58,46,2,,,,,,,,,-11.39109518
5/18/2020,South Dakota,46,4027,40,44,0,,,,,,,,,-12.34319112
5/17/2020,South Dakota,46,3987,28,44,0,,,,,,,,,-13.39551433
5/16/2020,South Dakota,46,3959,72,44,0,,,,,,,,,-14.48392698
5/15/2020,South Dakota,46,3887,95,44,1,,,,,,,,,-15.53862528
5/14/2020,South Dakota,46,3792,60,43,4,,,,,,,,,-16.49937678
5/13/2020,South Dakota,46,3732,69,39,0,,,,,,,,,-17.32327741
5/12/2020,South Dakota,46,3663,49,39,5,,,,,,,,,-17.98709303
5/11/2020,South Dakota,46,3614,97,34,0,,,,,,,,,-18.48656931
5/10/2020,South Dakota,46,3517,124,34,0,,,,,,,,,-18.83333383
5/9/2020,South Dakota,46,3393,249,34,3,,,,,,,,,-19.04829107
5/8/2020,South Dakota,46,3144,239,31,0,,,,,,,,,-19.1541674
5/7/2020,South Dakota,46,2905,126,31,2,,,,,,,,,-19.17526624
5/6/2020,South Dakota,46,2779,59,29,5,,,,,,,,,-19.14210992
5/5/2020,South Dakota,46,2720,53,24,3,,,,,,,,,-19.09694174
5/4/2020,South Dakota,46,2667,37,21,0,,,,,,,,,-19.09372232
5/3/2020,South Dakota,46,2630,43,21,0,,,,,,,,,-19.19102279
5/2/2020,South Dakota,46,2587,62,21,0,,,,,,,,,-19.44109321
5/1/2020,South Dakota,46,2525,75,21,4,,,,,,,,,-19.87467135
4/30/2020,South Dakota,46,2450,75,17,4,,,,,,,,,-20.50037159
4/29/2020,South Dakota,46,2375,61,13,2,,,,,,,,,-21.30644724
4/28/2020,South Dakota,46,2314,68,11,0,,,,,,,,,-22.26137381
4/27/2020,South Dakota,46,2246,33,11,0,,,,,,,,,-23.32308988
4/26/2020,South Dakota,46,2213,66,11,1,,,,,,,,,-24.45096165
4/25/2020,South Dakota,46,2147,107,10,0,,,,,,,,,-25.61266184
4/24/2020,South Dakota,46,2040,84,10,1,,,,,,,,,-26.78668251
4/23/2020,South Dakota,46,1956,98,9,0,,,,,,,,,-27.96237967
4/22/2020,South Dakota,46,1858,103,9,1,,,,,,,,,-29.13674102
4/21/2020,South Dakota,46,1755,70,8,1,,,,,,,,,-30.31188862
4/20/2020,South Dakota,46,1685,50,7,0,,,,,,,,,-31.48785919
4/19/2020,South Dakota,46,1635,94,7,0,,,,,,,,,-32.65800531
4/18/2020,South Dakota,46,1541,130,7,0,,,,,,,,,-33.81161929
4/17/2020,South Dakota,46,1411,100,7,0,,,,,,,,,-34.92935858
4/16/2020,South Dakota,46,1311,143,7,1,,,,,,,,,-35.98009389
4/15/2020,South Dakota,46,1168,181,6,0,,,,,,,,,-36.92377832
4/14/2020,South Dakota,46,987,120,6,0,,,,,,,,,-37.71733206
4/13/2020,South Dakota,46,867,138,6,0,,,,,,,,,-38.32198163
4/12/2020,South Dakota,46,729,103,6,0,,,,,,,,,-38.71249731
4/11/2020,South Dakota,46,626,90,6,0,,,,,,,,,-38.88745156
4/10/2020,South Dakota,46,536,89,6,0,,,,,,,,,-38.87654887
4/9/2020,South Dakota,46,447,54,6,0,,,,,,,,,-38.72950687
4/8/2020,South Dakota,46,393,73,6,0,,,,,,,,,-38.49895329
4/7/2020,South Dakota,46,320,32,6,2,,,,,,,,,-38.22681012
4/6/2020,South Dakota,46,288,48,4,2,,,,,,,,,-37.93489335
4/5/2020,South Dakota,46,240,28,2,0,,,,,,,,,-37.62223622
4/4/2020,South Dakota,46,212,25,2,0,,,,,,,,,-37.27220937
4/3/2020,South Dakota,46,187,22,2,0,,,,,,,,,-36.86389766
4/2/2020,South Dakota,46,165,36,2,1,,,,,,,,,-36.38020462
4/1/2020,South Dakota,46,129,22,1,0,,,,,,,,,-35.81365057
3/31/2020,South Dakota,46,107,7,1,0,,,,,,,,,-35.16758202
3/30/2020,South Dakota,46,100,10,1,0,,,,,,,,,-34.44912454
3/29/2020,South Dakota,46,90,22,1,0,,,,,,,,,-33.66404128
3/28/2020,South Dakota,46,68,10,1,0,,,,,,,,,-32.81391823
3/27/2020,South Dakota,46,58,12,1,0,,,,,,,,,-31.89531307
3/26/2020,South Dakota,46,46,5,1,0,,,,,,,,,-30.90076716
3/25/2020,South Dakota,46,41,11,1,0,,,,,,,,,-29.81818185
3/24/2020,South Dakota,46,30,2,1,0,,,,,,,,,-28.63092708
3/23/2020,South Dakota,46,28,7,1,0,,,,,,,,,-27.31805933
3/22/2020,South Dakota,46,21,7,1,0,,,,,,,,,-25.8522321
3/21/2020,South Dakota,46,14,0,1,0,,,,,,,,,-24.20210647
3/20/2020,South Dakota,46,14,0,1,0,,,,,,,,,-22.33949873
3/19/2020,South Dakota,46,14,3,1,0,,,,,,,,,-20.24588797
3/18/2020,South Dakota,46,11,0,1,0,,,,,,,,,-17.92030324
3/17/2020,South Dakota,46,11,1,1,0,,,,,,,,,-15.38481519
3/16/2020,South Dakota,46,10,1,1,0,,,,,,,,,-12.67934887
3/15/2020,South Dakota,46,9,0,1,0,,,,,,,,,-9.859290591
3/14/2020,South Dakota,46,9,0,1,0,,,,,,,,,-6.995980121
3/13/2020,South Dakota,46,9,1,1,0,,,,,,,,,-4.178755992
3/12/2020,South Dakota,46,8,0,1,0,,,,,,,,,-1.516933652
3/11/2020,South Dakota,46,8,3,1,0,,,,,,,,,0.8767494702
3/10/2020,South Dakota,46,5,5,1,1,,,,,,,,,2.901342469
3/13/2021,Tennessee,47,775718,129,11536,0,1865861,2718400,49880,1201964,40002,639623,16101,"40,729",-9.242317123
3/12/2021,Tennessee,47,775589,1682,11536,16,1812050,2668520,99660,1161962,38817,623522,16518,"38,803",-9.242317123
3/11/2021,Tennessee,47,773907,1273,11520,14,1757433,2568860,128920,1123145,31476,607004,15238,"37,837",-9.242317123
3/10/2021,Tennessee,47,772634,1342,11506,17,1711512,2439940,95000,1091669,27367,591766,16032,"36,573",-9.242317123
3/9/2021,Tennessee,47,771292,1090,11489,30,1667642,2344940,25030,1064302,5948,575734,2478,"37,434",-9.242317123
3/8/2021,Tennessee,47,770202,1041,11459,9,1659254,2319910,14040,1058354,5006,573256,341,"37,799",-9.242317123
3/7/2021,Tennessee,47,769161,1022,11450,3,1634598,2305870,0,1053348,26825,572915,26671,"39,317",-9.242317123
3/6/2021,Tennessee,47,768139,1066,11447,8,1580755,2305870,49810,1026523,25425,546244,14554,"39,889",-9.242317123
3/5/2021,Tennessee,47,767073,1204,11439,32,1540428,2256060,108400,1001098,25161,531690,22266,"40,442",-9.242317123
3/4/2021,Tennessee,47,765869,1572,11407,42,1492576,2147660,104500,975937,22369,509424,14392,"40,345",-9.242317123
3/3/2021,Tennessee,47,764297,1333,11365,23,1455498,2043160,68170,953568,32170,495032,17313,"39,929",-9.242317123
3/2/2021,Tennessee,47,762964,1073,11342,15,1405604,1974990,9250,921398,8415,477719,2407,"37,967",-9.2343564
3/1/2021,Tennessee,47,761891,659,11327,10,1394659,1965740,0,912983,24887,475312,10291,"37,689",-9.429394002
2/28/2021,Tennessee,47,761232,943,11317,18,1359382,1965740,0,888096,34438,465021,23072,"34,609",-9.889548888
2/27/2021,Tennessee,47,760289,1165,11299,15,1301529,1965740,87920,853658,24202,441949,19676,"29,100",-10.67335297
2/26/2021,Tennessee,47,759124,1619,11284,56,1257333,1877820,90570,829456,27295,422273,19544,"24,822",-11.82238547
2/25/2021,Tennessee,47,757505,1868,11228,53,1210159,1787250,12710,802161,17375,402729,16531,"27,973",-13.34867154
2/24/2021,Tennessee,47,755637,1476,11175,67,1175995,1774540,212370,784786,16960,386198,18949,"25,211",-15.23007451
2/23/2021,Tennessee,47,754161,1345,11108,49,1139836,1562170,84020,767826,3853,367249,4965,"20,978",-17.40532424
2/22/2021,Tennessee,47,752816,1153,11059,19,1130834,1478150,0,763973,6640,362284,7039,"21,542",-19.77256072
2/21/2021,Tennessee,47,751663,1035,11040,18,1117120,1478150,975,757333,8577,355245,10580,"21,434",-22.19740112
2/20/2021,Tennessee,47,750628,1116,11022,51,1097826,1477175,10725,748756,8526,344665,5649,"24,434",-24.53021178
2/19/2021,Tennessee,47,749512,1305,10971,7,1083579,1466450,55950,740230,48744,339016,20343,"25,995",-26.6202181
2/18/2021,Tennessee,47,748207,1090,10964,72,1014351,1410500,5825,691486,11032,318673,3716,"21,143",-28.3333621
2/17/2021,Tennessee,47,747117,934,10892,30,999517,1404675,18750,680454,5033,314957,1447,"22,833",-29.57003749
2/16/2021,Tennessee,47,746183,1033,10862,16,992988,1385925,12113,675421,8016,313510,4894,"25,844",-30.27537516
2/15/2021,Tennessee,47,745150,1884,10846,4,980037,1373813,12113,667406,8016,308616,4894,"24,902",-30.4419155
